MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
7433,57166,444,0.14036305248737335
7410,57104,57,0.14103081822395325
8206,57424,247,0.13970531523227692
8209,57427,667,0.1400921791791916
8209,57427,888,0.14304643869400024
8209,57427,926,0.14397157728672028
1044,52468,602,0.07648903131484985
1044,52468,612,0.0766327828168869
8428,57837,81,0.07551608234643936
8405,57835,634,0.07719330489635468
1044,52468,613,0.0756540521979332
6747,56388,710,0.07079214602708817
1672,53460,562,0.06956985592842102
1672,53460,576,0.07213708013296127
1672,53460,570,0.07031137496232986
1670,54553,105,0.10512049496173859
1671,53446,348,0.10678226500749588
1670,54553,118,0.10606110841035843
1785,54439,555,0.13165317475795746
